Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2017,10,5,06:00,UTC,986.3,0,85,9.6,3.5
2017,10,5,07:00,UTC,986.1,0.1,88,9.8,4.6
2017,10,5,08:00,UTC,985.9,0,83,9.9,3.5
2017,10,5,09:00,UTC,986,0.1,91,9.4,5.7
2017,10,5,10:00,UTC,986.2,0.1,87,9.5,3.3
2017,10,5,11:00,UTC,986.3,0.3,85,10.1,3.5
2017,10,5,12:00,UTC,986.2,0,81,9.7,3.1
2017,10,5,13:00,UTC,986.2,0,81,10.1,1.5
2017,10,5,14:00,UTC,986.3,0,80,10,2
2017,10,5,15:00,UTC,986.5,0,79,9.2,1.4
2017,10,5,16:00,UTC,986.7,0.1,88,8.5,1.8
2017,10,5,17:00,UTC,986.9,0,90,8.3,1
2017,10,5,18:00,UTC,987,0,89,8.2,2.3
2017,10,5,19:00,UTC,987.1,0,90,7.8,2.2
2017,10,5,20:00,UTC,987.3,0,94,6.1,1.8
2017,10,5,21:00,UTC,987.6,0,95,5.7,1.9
2017,10,5,22:00,UTC,987.9,0,96,5.7,2.4
2017,10,5,23:00,UTC,988.1,0,97,4.8,1.6
2017,10,6,00:00,UTC,988.5,0,98,4.4,2.5
2017,10,6,01:00,UTC,988.9,0,98,4.7,2.4
2017,10,6,02:00,UTC,989.1,0,98,5.6,2.8
2017,10,6,03:00,UTC,989.3,0,98,5.6,2.4
2017,10,6,04:00,UTC,989.6,0,98,5.1,2.1
2017,10,6,05:00,UTC,990.1,0,99,5,2.5
2017,10,6,06:00,UTC,990.4,0,98,6.6,2.1
2017,10,6,07:00,UTC,990.9,0,98,7.8,2.1
2017,10,6,08:00,UTC,991.4,0,97,8.8,2.3
2017,10,6,09:00,UTC,992.1,0,93,9.2,3.8
2017,10,6,10:00,UTC,992.6,0,85,10.5,3.3
2017,10,6,11:00,UTC,993,0,79,10.6,3.8
2017,10,6,12:00,UTC,993.5,0,79,10.5,4.4
2017,10,6,13:00,UTC,994,0,79,10.7,4.4
2017,10,6,14:00,UTC,994.7,0,79,10.5,2.6
2017,10,6,15:00,UTC,995.4,0.3,87,9.6,2.7
2017,10,6,16:00,UTC,995.9,0.3,93,8.5,3.3
2017,10,6,17:00,UTC,996.4,0,95,8.1,2.9
2017,10,6,18:00,UTC,996.7,0,94,8.2,2.4
2017,10,6,19:00,UTC,997.2,0,95,7.6,3.2
2017,10,6,20:00,UTC,997.4,0,94,7.9,2.5
2017,10,6,21:00,UTC,997.7,0,95,7.4,3.1
2017,10,6,22:00,UTC,998,0,94,7.2,3
2017,10,6,23:00,UTC,998.2,0,95,6.8,3.3
2017,10,7,00:00,UTC,998.4,0,95,6.8,3.2
2017,10,7,01:00,UTC,998.6,0,95,6.7,2.9
2017,10,7,02:00,UTC,998.7,0,95,6.6,2.5
2017,10,7,03:00,UTC,998.8,0,96,6.9,3.3
2017,10,7,04:00,UTC,999,0,96,6.9,3
2017,10,7,05:00,UTC,999.2,0,95,6.7,2.9
2017,10,7,06:00,UTC,999.3,0,95,6.9,2.5
2017,10,7,07:00,UTC,999.6,0,92,8.1,1.3
2017,10,7,08:00,UTC,999.6,0,84,8.9,1.8
2017,10,7,09:00,UTC,999.7,0,75,10.1,2.1
2017,10,7,10:00,UTC,999.6,0,72,10.5,2.5
2017,10,7,11:00,UTC,999.5,0,76,10.7,3
2017,10,7,12:00,UTC,999.4,0,76,10.3,3.7
2017,10,7,13:00,UTC,999.4,1.8,93,8.7,2.5
2017,10,7,14:00,UTC,999.3,0,90,8.6,2.7
2017,10,7,15:00,UTC,999.4,0,90,8.5,3.2
2017,10,7,16:00,UTC,999.8,0,90,7.4,3.3
2017,10,7,17:00,UTC,999.7,0,93,6.8,1.4
2017,10,7,18:00,UTC,1000,0,94,7.2,2.7
2017,10,7,19:00,UTC,999.8,0,94,7.5,1.1
2017,10,7,20:00,UTC,999.6,0.1,95,7.5,1.8
2017,10,7,21:00,UTC,999.2,0.1,95,7.7,2.9
2017,10,7,22:00,UTC,999.2,1.5,94,8.1,4.2
2017,10,7,23:00,UTC,998.7,1.5,86,8,5.9
2017,10,8,00:00,UTC,998.2,0.5,91,8.4,5.4
2017,10,8,01:00,UTC,997.7,2.2,94,8.5,5.3
2017,10,8,02:00,UTC,997.6,1.7,92,8.9,6.8
2017,10,8,03:00,UTC,997.6,1,92,9,7.2
2017,10,8,04:00,UTC,997.7,0.6,91,9.1,6.6
2017,10,8,05:00,UTC,998,0.8,91,9.3,6.6
2017,10,8,06:00,UTC,998.5,0,89,9.5,5.5
2017,10,8,07:00,UTC,998.9,0.3,92,9.6,5
2017,10,8,08:00,UTC,999.2,0.6,92,9.9,5.4
2017,10,8,09:00,UTC,999.9,0.3,89,9.9,6.8
2017,10,8,10:00,UTC,1000.3,0.3,90,9.8,6.5
2017,10,8,11:00,UTC,1000.8,0.4,91,9.7,6.7
2017,10,8,12:00,UTC,1000.8,0.9,91,9.7,6.6
2017,10,8,13:00,UTC,1000.9,1.6,91,9.6,7.3
2017,10,8,14:00,UTC,1001,1.4,91,9.3,8.1
2017,10,8,15:00,UTC,1001.2,0.4,91,9.2,7.4
2017,10,8,16:00,UTC,1001.5,0.8,91,9.1,5.3
2017,10,8,17:00,UTC,1001.6,0.7,93,9.3,6.7
2017,10,8,18:00,UTC,1002,0.6,93,9.4,6.5
2017,10,8,19:00,UTC,1002.5,0.7,93,9.5,6.4
2017,10,8,20:00,UTC,1003,1,94,9.5,5.8
2017,10,8,21:00,UTC,1003.7,0.5,93,9.6,4.7
2017,10,8,22:00,UTC,1004.1,0,89,9.3,4
2017,10,8,23:00,UTC,1004.5,0,89,9.3,4.1
2017,10,9,00:00,UTC,1005,0.4,91,9.1,3
2017,10,9,01:00,UTC,1005,0.1,92,9,3
2017,10,9,02:00,UTC,1005.1,0.5,93,8.9,2.6
2017,10,9,03:00,UTC,1005.5,0.7,95,8.8,3
2017,10,9,04:00,UTC,1005.3,0.2,94,8.7,2.6
2017,10,9,05:00,UTC,1005.5,1.1,94,9.2,4.7
2017,10,9,06:00,UTC,1005.5,0.7,94,9.3,6.4
2017,10,9,07:00,UTC,1005.8,0.9,92,9.3,6.1
2017,10,9,08:00,UTC,1006,0.7,91,9.1,6
2017,10,9,09:00,UTC,1006.1,1.6,92,9.1,7
2017,10,9,10:00,UTC,1006,1.3,92,9.2,5.3
2017,10,9,11:00,UTC,1005.7,0.3,91,9.4,5.7
2017,10,9,12:00,UTC,1005.6,0,88,9.1,-
2017,10,9,13:00,UTC,1005.2,0,87,8.9,5
2017,10,9,14:00,UTC,1004.5,0,88,8.8,4.8
2017,10,9,15:00,UTC,1004.2,0,89,8.5,5.1
2017,10,9,16:00,UTC,1003.3,0.7,91,8,5.4
2017,10,9,17:00,UTC,1002.1,1.2,91,7.5,6
2017,10,9,18:00,UTC,1000.8,1.6,92,7.4,6.3
2017,10,9,19:00,UTC,999.7,0.9,93,7.4,6.9
2017,10,9,20:00,UTC,998.9,2.3,94,7.6,5.7
2017,10,9,21:00,UTC,998.1,1.1,94,7.6,5.8
2017,10,9,22:00,UTC,997.3,0.3,95,7.7,5
2017,10,9,23:00,UTC,996.7,0.2,95,7.8,5.1
2017,10,10,00:00,UTC,996.3,0.1,95,8,4.6
2017,10,10,01:00,UTC,995.5,0,95,8.1,4.8
2017,10,10,02:00,UTC,994.9,0.1,96,8.2,3.7
2017,10,10,03:00,UTC,994.5,1.8,96,8.3,4.1
2017,10,10,04:00,UTC,994.2,1.8,96,8.5,3.7
2017,10,10,05:00,UTC,994.3,0.8,96,9,4.9
2017,10,10,06:00,UTC,994.8,0.6,95,8.4,4
2017,10,10,07:00,UTC,994.9,0.3,93,8.5,3.7
2017,10,10,08:00,UTC,995.1,-,90,8.6,5.5
2017,10,10,09:00,UTC,995.3,0,92,8.4,5.7
2017,10,10,10:00,UTC,995.4,0.7,95,8.2,7.3
2017,10,10,11:00,UTC,995.7,0.4,92,8.2,7.5
2017,10,10,12:00,UTC,995.8,0.2,89,8.2,7.5
2017,10,10,13:00,UTC,995.7,1.2,91,8.1,7.7
2017,10,10,14:00,UTC,995.8,0.8,88,7.7,7.7
2017,10,10,15:00,UTC,995.5,1.9,91,7.8,5.8
2017,10,10,16:00,UTC,995.3,2.5,93,8.1,7.9
2017,10,10,17:00,UTC,995.3,2.1,93,8,7.7
2017,10,10,18:00,UTC,995.3,1.9,92,7.9,6.6
2017,10,10,19:00,UTC,995.1,1.6,91,7.8,7.3
2017,10,10,20:00,UTC,994.8,1.1,92,7.9,7.1
2017,10,10,21:00,UTC,994.6,1.5,91,7.8,7.1
2017,10,10,22:00,UTC,994.5,1.9,93,7.8,5.5
2017,10,10,23:00,UTC,994.3,1.2,93,7.9,4.8
2017,10,11,00:00,UTC,993.9,0.6,94,7.7,4.3
2017,10,11,01:00,UTC,993.7,2.1,95,7.6,3.3
2017,10,11,02:00,UTC,993.8,0.4,95,7.4,3.6
2017,10,11,03:00,UTC,993.7,0.3,95,7.2,4.1
2017,10,11,04:00,UTC,994,0.1,94,7.1,4.4
2017,10,11,05:00,UTC,994.3,0,93,6.7,4.5
2017,10,11,06:00,UTC,994.9,1.4,94,6.5,4
2017,10,11,07:00,UTC,995.3,1.1,94,6.7,4.3
2017,10,11,08:00,UTC,996.1,0,92,7.1,3.7
2017,10,11,09:00,UTC,996.8,0,91,7.2,3.9
2017,10,11,10:00,UTC,997.5,0.3,93,7.2,3.5
2017,10,11,11:00,UTC,998.2,0,88,8.1,4.7
2017,10,11,12:00,UTC,999,0,85,8,4.3
2017,10,11,13:00,UTC,999.6,0,82,8.1,4.1
2017,10,11,14:00,UTC,1000.4,0,87,7.9,3.5
2017,10,11,15:00,UTC,1001.3,0,87,7.8,3.3
2017,10,11,16:00,UTC,1002.1,0,89,7.4,3.8
2017,10,11,17:00,UTC,1002.8,0.1,92,7,3.3
2017,10,11,18:00,UTC,1003.2,0,94,6.7,3.5
2017,10,11,19:00,UTC,1003.7,0,95,5.9,3.1
2017,10,11,20:00,UTC,1004,0,96,5,3.5
2017,10,11,21:00,UTC,1004.2,0,97,4.3,3.2
2017,10,11,22:00,UTC,1004.6,0,98,4.1,2.9
2017,10,11,23:00,UTC,1004.6,0,98,3.6,3
2017,10,12,00:00,UTC,1004.7,0,98,3.3,3.5
2017,10,12,01:00,UTC,1004.6,0,98,2.6,3.3
2017,10,12,02:00,UTC,1004.6,0,99,2.3,1.3
2017,10,12,03:00,UTC,1004.2,0,99,1.7,0.5
2017,10,12,04:00,UTC,1004.2,0,99,1.6,1.7
2017,10,12,05:00,UTC,1003.9,0,99,1.7,0.7
2017,10,12,06:00,UTC,1003.6,0,99,2.4,1
2017,10,12,07:00,UTC,1003.5,0,99,3.9,1.2
2017,10,12,08:00,UTC,1002.9,0,97,5.2,2
2017,10,12,09:00,UTC,1002.4,0,96,6.1,2.7
2017,10,12,10:00,UTC,1001.8,0.1,95,7.6,2.5
2017,10,12,11:00,UTC,1001.1,0.6,92,8,3.7
2017,10,12,12:00,UTC,1000.5,0.6,93,8.5,4.1
2017,10,12,13:00,UTC,999.7,0.4,93,8.4,4.2
2017,10,12,14:00,UTC,999,0.4,92,8.1,4.9
2017,10,12,15:00,UTC,998,1.1,93,8.2,5.4
2017,10,12,16:00,UTC,997.2,1.2,93,8.3,6.7
2017,10,12,17:00,UTC,996,1,94,8.4,6.2
2017,10,12,18:00,UTC,995.1,1.4,94,8.7,7.2
2017,10,12,19:00,UTC,994.3,2,95,8.6,7.7
2017,10,12,20:00,UTC,993.9,1.5,95,8.7,8.9
2017,10,12,21:00,UTC,993.6,0.9,95,8.8,7.7
2017,10,12,22:00,UTC,993.5,0.7,95,8.9,6.3
2017,10,12,23:00,UTC,993.7,0.9,95,8.8,6.9
2017,10,13,00:00,UTC,994.3,1.3,95,8.6,5.5
2017,10,13,01:00,UTC,995.3,1.6,95,8,5.7
2017,10,13,02:00,UTC,996.4,1.1,95,7.4,6.5
2017,10,13,03:00,UTC,997.7,0.6,94,7,5.8
2017,10,13,04:00,UTC,999.1,0.4,93,6.9,5.2
2017,10,13,05:00,UTC,1000.5,0.2,93,6.8,5.5
2017,10,13,06:00,UTC,1002,0,90,7,5.8
2017,10,13,07:00,UTC,1003.2,0,89,7.2,5.2
2017,10,13,08:00,UTC,1004.7,0,85,7.4,6.5
2017,10,13,09:00,UTC,1005.7,0,82,7.9,5.2
2017,10,13,10:00,UTC,1006.7,0,72,9.1,5.7
2017,10,13,11:00,UTC,1007.7,0,64,9.5,5.1
2017,10,13,12:00,UTC,1008.7,0,62,9.4,4.4
2017,10,13,13:00,UTC,1009.4,0,61,9.4,4.9
2017,10,13,14:00,UTC,1010.5,0,72,8.6,4.2
2017,10,13,15:00,UTC,1011.5,0,80,7.9,3.4
2017,10,13,16:00,UTC,1012.1,0,84,6.6,3.2
2017,10,13,17:00,UTC,1012.8,0,88,5.8,3.9
2017,10,13,18:00,UTC,1013,0,88,5.9,3.7
2017,10,13,19:00,UTC,1013.5,0,85,6,3.7
2017,10,13,20:00,UTC,1013.9,0,88,6,3.3
2017,10,13,21:00,UTC,1013.7,0,88,6,2.4
2017,10,13,22:00,UTC,1014.2,0,92,5.7,2.9
2017,10,13,23:00,UTC,1014.4,0,92,5.9,2.8
2017,10,14,00:00,UTC,1014.1,0,92,6,2.3
2017,10,14,01:00,UTC,1014.2,0,91,5.8,2.5
2017,10,14,02:00,UTC,1014,0,90,5.8,3
2017,10,14,03:00,UTC,1013.9,0,89,5.7,2.5
2017,10,14,04:00,UTC,1013.3,0,90,5.6,0
2017,10,14,05:00,UTC,1013.4,0,91,5.6,1.5
2017,10,14,06:00,UTC,1013.1,0,89,5.9,0
2017,10,14,07:00,UTC,1012.8,0,90,6.5,1.2
2017,10,14,08:00,UTC,1012.2,0,84,7.1,1.6
2017,10,14,09:00,UTC,1011.5,0.5,85,7.3,3.5
2017,10,14,10:00,UTC,1010.8,0.5,89,7.5,4.1
2017,10,14,11:00,UTC,1010.1,0.4,88,7.8,4.9
2017,10,14,12:00,UTC,1009.3,0.2,89,7.5,4.4
2017,10,14,13:00,UTC,1008.3,0,91,7.5,5.8
2017,10,14,14:00,UTC,1007.4,0.5,94,7.3,5.8
2017,10,14,15:00,UTC,1006.3,0.7,96,7.7,6.1
2017,10,14,16:00,UTC,1005.4,0.7,96,8,5.3
2017,10,14,17:00,UTC,1004,0.9,96,8.5,4.4
2017,10,14,18:00,UTC,1003.3,0.6,96,9.1,0.9
2017,10,14,19:00,UTC,1003.1,0.1,96,9.2,4.8
2017,10,14,20:00,UTC,1003.3,0,95,8.9,5
2017,10,14,21:00,UTC,1003.5,0,94,8.7,5.2
2017,10,14,22:00,UTC,1003.8,0,93,8.4,5.2
2017,10,14,23:00,UTC,1004.3,0,90,8.1,5.3
2017,10,15,00:00,UTC,1004.9,0,90,7.7,5.2
2017,10,15,01:00,UTC,1005.6,0,90,7.3,5.5
2017,10,15,02:00,UTC,1006.6,0,89,6.5,5.3
2017,10,15,03:00,UTC,1007.6,0,91,6.6,4.7
2017,10,15,04:00,UTC,1008.3,0,90,6.8,5.5
2017,10,15,05:00,UTC,1009,0,89,6.8,3.9
2017,10,15,06:00,UTC,1009.6,0,90,6.7,3
2017,10,15,07:00,UTC,1010.4,0,88,7.4,3.2
2017,10,15,08:00,UTC,1011.3,0,85,8.3,3.8
2017,10,15,09:00,UTC,1011.7,0,82,8.6,3.9
2017,10,15,10:00,UTC,1012.4,0,86,8.3,4.3
2017,10,15,11:00,UTC,1012.6,0,79,9.7,4.7
2017,10,15,12:00,UTC,1013.2,0,71,11.6,3.8
2017,10,15,13:00,UTC,1013.8,0,67,12.4,2.9
2017,10,15,14:00,UTC,1013.9,0,67,11.9,3.8
2017,10,15,15:00,UTC,1014.6,0,75,10,3.7
2017,10,15,16:00,UTC,1015.1,0,83,8,3
2017,10,15,17:00,UTC,1015.1,0,86,8,4
2017,10,15,18:00,UTC,1015.2,0,85,7.6,3.7
2017,10,15,19:00,UTC,1015.4,0,87,7.2,4.1
2017,10,15,20:00,UTC,1015.4,0,91,6.7,3
2017,10,15,21:00,UTC,1015.1,0,91,7.3,2.9
2017,10,15,22:00,UTC,1014.7,0,91,8.6,3.9
2017,10,15,23:00,UTC,1014.4,0,93,9.7,3.9
2017,10,16,00:00,UTC,1013.5,0.9,93,8.8,3.8
2017,10,16,01:00,UTC,1012.7,1.7,95,9,4.4
2017,10,16,02:00,UTC,1011.3,0.8,95,9.1,4.3
2017,10,16,03:00,UTC,1010.2,0,92,9.7,5.3
2017,10,16,04:00,UTC,1008.8,0,93,10.1,6.8
2017,10,16,05:00,UTC,1007.4,0,93,11.1,6.7
2017,10,16,06:00,UTC,1006.5,0,94,11.9,6.8
2017,10,16,07:00,UTC,1005.8,0,93,12.1,5.5
2017,10,16,08:00,UTC,1005.1,0,90,12.6,6.5
2017,10,16,09:00,UTC,1004.8,0,92,12.4,7.5
2017,10,16,10:00,UTC,1004.5,0,95,12.3,5.5
2017,10,16,11:00,UTC,1004.3,0,93,12.6,5.5
2017,10,16,12:00,UTC,1003.9,0,90,13.4,5.3
2017,10,16,13:00,UTC,1004.2,0,86,14.2,4.9
2017,10,16,14:00,UTC,1004.5,0,80,14.1,5
2017,10,16,15:00,UTC,1005.5,0,76,13.3,6.5
2017,10,16,16:00,UTC,1007,0,73,12,5.3
2017,10,16,17:00,UTC,1008.1,0,72,10.5,4.8
2017,10,16,18:00,UTC,1009.1,0,73,9.2,6
2017,10,16,19:00,UTC,1010.1,0,72,8.5,5.7
2017,10,16,20:00,UTC,1010.6,0,75,7.7,4.7
2017,10,16,21:00,UTC,1011.3,0,76,7.1,4.7
2017,10,16,22:00,UTC,1011.7,0,77,6.9,5
2017,10,16,23:00,UTC,1012.1,0,75,7,5.3
2017,10,17,00:00,UTC,1012.5,0,78,6.5,4.7
2017,10,17,01:00,UTC,1013,0,79,6,4.7
2017,10,17,02:00,UTC,1013.3,0,84,5,4.5
2017,10,17,03:00,UTC,1013.5,0,84,5.1,5.5
2017,10,17,04:00,UTC,1013.8,0,85,5.1,4.8
2017,10,17,05:00,UTC,1013.7,0,85,5.3,5.1
2017,10,17,06:00,UTC,1013.3,0,83,6,6.2
2017,10,17,07:00,UTC,1013.4,0,83,6.6,5.8
2017,10,17,08:00,UTC,-,-,-,7.7,-
2017,10,17,09:00,UTC,1012.7,0,74,8.4,-
2017,10,17,10:00,UTC,1012.5,0,73,8.5,5.1
2017,10,17,11:00,UTC,1010.9,0,74,8.7,4.2
2017,10,17,12:00,UTC,1009.4,0,82,9.2,2.1
2017,10,17,13:00,UTC,1007.9,0.1,90,9,3.8
2017,10,17,14:00,UTC,1005.8,0,91,9,3.8
2017,10,17,15:00,UTC,1003.7,0.1,95,10,3.8
2017,10,17,16:00,UTC,1002.1,1,96,10.8,5
2017,10,17,17:00,UTC,1001.5,0.1,96,11.3,4.6
2017,10,17,18:00,UTC,1000.5,0,96,11.3,4.7
2017,10,17,19:00,UTC,1000.1,0,95,11.4,5.7
2017,10,17,20:00,UTC,999.8,0,93,11.5,5.1
2017,10,17,21:00,UTC,999.5,0,90,11.3,5.8
2017,10,17,22:00,UTC,999.3,0,88,11.3,6.3
2017,10,17,23:00,UTC,998.9,0,90,10.8,5.5
2017,10,18,00:00,UTC,998.3,0,89,11.1,6.7
2017,10,18,01:00,UTC,997.5,0,90,10.9,5.1
2017,10,18,02:00,UTC,997.2,0,93,10.4,5.7
2017,10,18,03:00,UTC,997.1,0.4,95,10.4,5.1
2017,10,18,04:00,UTC,997.3,0.1,92,9.9,5.1
2017,10,18,05:00,UTC,997.8,0,89,9.1,4.6
2017,10,18,06:00,UTC,998.9,0,84,8.5,5.1
2017,10,18,07:00,UTC,1000.3,0,85,7.4,5.7
2017,10,18,08:00,UTC,1001.9,0,82,7.4,4.5
2017,10,18,09:00,UTC,1003.2,0,86,6.8,5
2017,10,18,10:00,UTC,1004.1,0,76,7.6,5.5
2017,10,18,11:00,UTC,1004.8,0,69,8.1,4.5
2017,10,18,12:00,UTC,1005.2,0,64,8.7,6.7
2017,10,18,13:00,UTC,1005.7,0,68,8.7,5.5
2017,10,18,14:00,UTC,1006.2,0,68,8.5,5.4
2017,10,18,15:00,UTC,1006.8,0,72,8.1,5.1
2017,10,18,16:00,UTC,1007.4,0,72,8.1,5.1
2017,10,18,17:00,UTC,1007.9,0,73,8,5.9
2017,10,18,18:00,UTC,1008.3,0,76,7,4.2
2017,10,18,19:00,UTC,1008.7,0,79,7,4.4
2017,10,18,20:00,UTC,1009.3,0,84,6.3,3.8
2017,10,18,21:00,UTC,1010.1,0,86,5.7,3.8
2017,10,18,22:00,UTC,1010.6,0,93,4.7,3.6
2017,10,18,23:00,UTC,1011.4,0,95,4.4,3.4
2017,10,19,00:00,UTC,1011.9,0,95,5.1,3
2017,10,19,01:00,UTC,1012.4,0,95,4.8,3.2
2017,10,19,02:00,UTC,1012.8,0,94,4.4,3.2
2017,10,19,03:00,UTC,1013.4,0,96,4.1,3.6
2017,10,19,04:00,UTC,1013.9,0,96,4.3,3
2017,10,19,05:00,UTC,1014.4,0,95,3.2,3.4
2017,10,19,06:00,UTC,1014.9,0,95,3.1,3.8
2017,10,19,07:00,UTC,1015.6,0,87,4.9,3.5
2017,10,19,08:00,UTC,1016.1,0,76,6.8,3.2
2017,10,19,09:00,UTC,1016.6,0,75,7.8,4.2
2017,10,19,10:00,UTC,1016.7,0,70,9.2,3.5
2017,10,19,11:00,UTC,1017.4,0.6,81,7.3,4.4
2017,10,19,12:00,UTC,1017.4,0.4,83,6.9,4.1
2017,10,19,13:00,UTC,1017.6,0,73,8.6,3.8
2017,10,19,14:00,UTC,1018.1,0,68,7.6,3.3
2017,10,19,15:00,UTC,1018.6,0,76,6,3
2017,10,19,16:00,UTC,1019.2,0,84,4.6,2.5
2017,10,19,17:00,UTC,1019.8,0,89,3.7,2.9
2017,10,19,18:00,UTC,1020.3,0,93,2.7,3.6
2017,10,19,19:00,UTC,1020.7,0,93,1.9,3.5
2017,10,19,20:00,UTC,1021.1,0,94,1.7,3.8
2017,10,19,21:00,UTC,1021.3,0,96,1.3,4.1
2017,10,19,22:00,UTC,1021.4,0,97,1,3.9
2017,10,19,23:00,UTC,1021.5,0,97,0.7,3.5
2017,10,20,00:00,UTC,1021.7,0,98,0.6,3.1
2017,10,20,01:00,UTC,1022,0,98,0.1,3
2017,10,20,02:00,UTC,1022.1,0,98,0,3.7
2017,10,20,03:00,UTC,1022.4,0,99,-0.1,2.5
2017,10,20,04:00,UTC,1022.5,0,99,-0.3,2.1
2017,10,20,05:00,UTC,1022.7,0,99,-0.8,2.5
2017,10,20,06:00,UTC,1022.8,0,99,-0.7,2
2017,10,20,07:00,UTC,1023.2,0,99,0.9,2.3
2017,10,20,08:00,UTC,1023.7,0,96,3,1.6
2017,10,20,09:00,UTC,1024,0,84,4.5,2.6
2017,10,20,10:00,UTC,1024,0,77,5.9,1.3
2017,10,20,11:00,UTC,1023.9,0,72,6.9,2.4
2017,10,20,12:00,UTC,1024,0,70,7,2.7
2017,10,20,13:00,UTC,1023.9,0,70,6.4,2.4
2017,10,20,14:00,UTC,1023.9,0,70,6.1,2.3
2017,10,20,15:00,UTC,1024.1,0,79,4.6,2.2
2017,10,20,16:00,UTC,1024.4,0,88,3.3,3.5
2017,10,20,17:00,UTC,1024.5,0,90,2.7,2.5
2017,10,20,18:00,UTC,1024.7,0,93,1.4,2
2017,10,20,19:00,UTC,1025,0,96,0.7,1.9
2017,10,20,20:00,UTC,1025,0,97,-0.9,1.9
2017,10,20,21:00,UTC,1024.9,0,98,-1.6,2.2
2017,10,20,22:00,UTC,1025,0,98,-1.6,2.1
2017,10,20,23:00,UTC,1025,0,99,-1.6,2
2017,10,21,00:00,UTC,1025.1,0,99,-2.2,2.7
2017,10,21,01:00,UTC,1025,0,99,-2.4,1.3
2017,10,21,02:00,UTC,1025,0,99,-2.9,0.8
2017,10,21,03:00,UTC,1024.9,0,98,-3.2,0.7
2017,10,21,04:00,UTC,1025.1,0,98,-3.1,1.6
2017,10,21,05:00,UTC,1024.8,0,98,-2.4,1.8
2017,10,21,06:00,UTC,1024.9,0,98,-2.4,-
2017,10,21,07:00,UTC,1024.9,0,99,-1.4,-
2017,10,21,08:00,UTC,1024.9,0,98,0.4,1.4
2017,10,21,09:00,UTC,1024.9,0,94,3,1.3
2017,10,21,10:00,UTC,1024.8,0,81,4.5,1.3
2017,10,21,11:00,UTC,1024.3,0,67,6,1
2017,10,21,12:00,UTC,1024,0,52,6,1.3
2017,10,21,13:00,UTC,1024,0,79,4.7,2.4
2017,10,21,14:00,UTC,1023.8,0,83,3.9,2.6
2017,10,21,15:00,UTC,1023.9,0,89,2.4,2.5
2017,10,21,16:00,UTC,1023.9,0,94,1,2.6
2017,10,21,17:00,UTC,1024,0,97,-0.1,2
2017,10,21,18:00,UTC,1023.8,0,98,-0.6,1.3
2017,10,21,19:00,UTC,1023.7,0,99,-1,2.8
2017,10,21,20:00,UTC,1023.5,0,99,-1.1,2.2
2017,10,21,21:00,UTC,1023.4,0,99,-1.4,1.3
2017,10,21,22:00,UTC,1023.3,0,99,-1.8,1.8
2017,10,21,23:00,UTC,1022.9,0,99,-2,1.1
2017,10,22,00:00,UTC,1022.7,0,99,-2.3,2.2
2017,10,22,01:00,UTC,1022.7,0,99,-2,2.6
2017,10,22,02:00,UTC,1022.3,0,99,-1.5,1.7
2017,10,22,03:00,UTC,1022.1,0,99,-1.4,2.4
2017,10,22,04:00,UTC,1021.8,0,99,-1.7,2.3
2017,10,22,05:00,UTC,1021.3,0,99,-2.1,2.8
2017,10,22,06:00,UTC,1021.3,0,99,-1.7,2.9
2017,10,22,07:00,UTC,1021.3,0,99,-0.8,2.3
2017,10,22,08:00,UTC,1021,0,98,0.1,-
2017,10,22,09:00,UTC,1020.9,0,94,1.6,2.1
2017,10,22,10:00,UTC,1020.8,0,84,2.5,1.6
2017,10,22,11:00,UTC,1020.6,0,81,2.5,2.6
2017,10,22,12:00,UTC,1020.6,0,82,2.3,3.7
2017,10,22,13:00,UTC,1020.3,0,77,2.2,2.9
2017,10,22,14:00,UTC,1020.1,0,77,2.9,2
2017,10,22,15:00,UTC,1020,0,82,1.7,2.4
2017,10,22,16:00,UTC,1020.2,0,86,1.6,2.4
2017,10,22,17:00,UTC,1020.3,0,92,0.8,2.8
2017,10,22,18:00,UTC,1020.6,0,95,0.1,3.1
2017,10,22,19:00,UTC,-,-,-,-0.1,-
2017,10,22,20:00,UTC,1020.9,0,96,-0.3,3.2
2017,10,22,21:00,UTC,1021.2,0,96,0.2,3.1
2017,10,22,22:00,UTC,1021.6,0,95,0.5,2.3
2017,10,22,23:00,UTC,1021.9,0,95,0.5,2.4
2017,10,23,00:00,UTC,1022,0,94,0.8,3.7
2017,10,23,01:00,UTC,1022.2,0,94,0.8,2.5
2017,10,23,02:00,UTC,1022.4,0,93,1.1,3.8
2017,10,23,03:00,UTC,1022.9,0,93,0.9,3.9
2017,10,23,04:00,UTC,1023.3,0,84,0.6,4.6
2017,10,23,05:00,UTC,1024,0,83,0.5,3.9
2017,10,23,06:00,UTC,1024.7,0,83,0.6,4.2
2017,10,23,07:00,UTC,1025.5,0,83,0.7,3.5
2017,10,23,08:00,UTC,1026,0,76,1.7,3.2
2017,10,23,09:00,UTC,1026.3,0,72,2.4,3.9
2017,10,23,10:00,UTC,1026.8,0,68,3,4
2017,10,23,11:00,UTC,1027.1,0,61,3.3,4.8
2017,10,23,12:00,UTC,1027.4,0,58,3.4,4
